name,nickname,score,count,platform,date,dna,company,tag,url,img
世嘉拉力Revo,Sega Rally Revo,-1.0,-1,"['PC', 'X360', 'PSP', 'PS3']",2007-09-28,['竞速'],SEGA,['竞速'],https://www.vgtime.com/game/3712.jhtml,
J联盟 胜利十一人2007 俱乐部锦标赛,Jリーグウイニングイレブン2007 クラブチャンピオンシップ,-1.0,-1,['PS2'],2007-08-02,['体育'],Konami,['体育'],https://www.vgtime.com/game/3651.jhtml,
极魔界村 改,極魔界村 改,-1.0,-1,['PSP'],2007-08-02,['动作'],CAPCOM,['动作'],https://www.vgtime.com/game/3652.jhtml,
 疯狂出租车 客源争夺战,Crazy Taxi: Fare Wars,-1.0,-1,['PSP'],2007-08-07,['竞速'],Hitmaker,['竞速'],https://www.vgtime.com/game/3655.jhtml,
SD高达G世纪 交叉推进,SDガンダム GGENERATION CROSS DRIVE,-1.0,-1,['NDS'],2007-08-09,['策略'],Bandai Namco,['策略'],https://www.vgtime.com/game/3656.jhtml,
大金刚 丛林攀爬高手,ドンキーコング ジャングルクライマー,-1.0,-1,['NDS'],2007-08-09,['动作'],Paon,['动作'],https://www.vgtime.com/game/3657.jhtml,
最终幻想Ⅻ 国际版,ファイナルファンタジーXII インターナショナル ゾディアックジョブシステム,8.7,101,['PS2'],2007-08-09,['角色扮演'],Square Enix,"['角色扮演', '史诗']",https://www.vgtime.com/game/3658.jhtml,
战鹰,Warhawk,-1.0,-1,['PS3'],2007-08-28,"['动作', '射击']",Incognito Entertainment,"['动作', '射击']",https://www.vgtime.com/game/3664.jhtml,
特技人 点燃,Stuntman: Ignition,-1.0,-1,"['X360', 'PS2', 'PS3']",2007-08-28,['竞速'],Paradigm Entertainment,['竞速'],https://www.vgtime.com/game/3666.jhtml,
海贼王 机甲之魂,ワンピース ギアスピリット,-1.0,-1,['NDS'],2007-08-30,['格斗'],null,['格斗'],https://www.vgtime.com/game/3668.jhtml,
战国无双2 猛将传,戦国無双2 猛将伝,7.4,18,"['X360', 'PS2']",2007-08-29,['动作'],Koei Tecmo,['动作'],https://www.vgtime.com/game/3667.jhtml,
龙穴,Lair,-1.0,-1,['PS3'],2007-08-30,['动作'],Factor 5,['动作'],https://www.vgtime.com/game/3671.jhtml,
剑刃风暴 百年战争,BLADESTORM -百年戦争-,-1.0,-1,"['X360', 'PS3']",2007-08-30,['策略'],Omega Force,['策略'],https://www.vgtime.com/game/3670.jhtml,
怪物猎人 边境 Online,モンスターハンター フロンティア オンライン,-1.0,-1,"['PC', 'WiiU', 'X360', 'PSV', 'PS3']",2007-07-05,['动作'],null,['动作'],https://www.vgtime.com/game/3878.jhtml,
开花高手 豆丁机器人,咲かせて！ちびロボ！,-1.0,-1,['NDS'],2007-07-05,['动作'],Nintendo,['动作'],https://www.vgtime.com/game/3440.jhtml,https://img01.vgtime.com/photo/web/151130105119550.jpg
洛克人ZX 降临,ロックマンゼクス アドベント,8.5,43,['NDS'],2007-07-12,['动作'],CAPCOM,['动作'],https://www.vgtime.com/game/3442.jhtml,https://img01.vgtime.com/photo/web/151130113531942.jpg
勇者斗恶龙 剑神 假面女王与镜之塔,ドラゴンクエストソード 仮面の女王と鏡の塔,-1.0,-1,['Wii'],2007-07-12,"['动作', '角色扮演']",Square Enix,"['动作', '角色扮演']",https://www.vgtime.com/game/3443.jhtml,https://img01.vgtime.com/photo/web/151130115508691.jpg
我的暑假3 北国篇 我的小小大草原,ぼくのなつやすみ3 -北国篇- 小さなボクの大草原,-1.0,-1,['PS3'],2007-07-05,"['动作', '冒险']",Sony Interactive Entertainment,"['动作', '冒险']",https://www.vgtime.com/game/3441.jhtml,https://img01.vgtime.com/photo/web/151130111856316.jpg
扣杀球场3,Smash Court Tennis 3,-1.0,-1,['PSP'],2007-07-16,['体育'],Bandai Namco,['体育'],https://www.vgtime.com/game/3445.jhtml,https://img01.vgtime.com/photo/web/151130142516760.jpg
怪物农场DS,かいて　しゃべって　はじめよう！モンスターファームDS,-1.0,-1,['NDS'],2007-07-12,"['模拟', '育成']",Koei Tecmo,"['模拟', '育成']",https://www.vgtime.com/game/3444.jhtml,https://img01.vgtime.com/photo/web/151130135839973.jpg
 太鼓之达人DS 触控音乐祭！,太鼓の達人DSタッチでドコドン!,8.2,48,['NDS'],2007-07-26,['音乐'],Bandai Namco,['音乐'],https://www.vgtime.com/game/3643.jhtml,
大众高尔夫5,みんなのGOLF 5,-1.0,-1,['PS3'],2007-07-26,['体育'],Sony Interactive Entertainment,['体育'],https://www.vgtime.com/game/3644.jhtml,
捉猴啦 猴子爱作战,サルゲッチュ サルサル大作戦,8.1,25,['PSP'],2007-07-26,['动作'],Sony Interactive Entertainment,['动作'],https://www.vgtime.com/game/3645.jhtml,
机动战士高达 MS战线 0079,機動戦士ガンダム MS戦線0079,-1.0,-1,['Wii'],2007-07-26,['动作'],Bandai Namco,['动作'],https://www.vgtime.com/game/3646.jhtml,
露珠的冒险,デューイズ アドベンチャー ~水精デューイの大冒険,-1.0,-1,['Wii'],2007-07-26,"['动作', '冒险']",Konami,"['动作', '冒险']",https://www.vgtime.com/game/3648.jhtml,
噗呦噗呦,ぷよぷよ!,-1.0,-1,['Wii'],2007-07-26,['益智'],SEGA,['益智'],https://www.vgtime.com/game/3649.jhtml,
美妙世界,すばらしきこのせかい,8.7,128,['NDS'],2007-07-27,"['动作', '角色扮演']",Jupiter,"['动作', '角色扮演']",https://www.vgtime.com/game/3650.jhtml,
忍者龙剑传∑,Ninja Gaiden∑,8.3,283,"['PSV', 'PS3']",2007-06-14,['动作'],Koei Tecmo,"['动作', '硬核']",https://www.vgtime.com/game/3419.jhtml,
水色学园,みずいろブラッド,-1.0,-1,['NDS'],2007-06-14,['益智'],null,['益智'],https://www.vgtime.com/game/3428.jhtml,https://img01.vgtime.com/photo/web/151126181859766.jpg
玛娜传奇 学校里的炼金术士们,マナケミア ~学園の錬金術士たち~,-1.0,-1,['PS2'],2007-06-21,['角色扮演'],Gust,['角色扮演'],https://www.vgtime.com/game/3433.jhtml,https://img01.vgtime.com/photo/web/151127144224367.jpg
富豪街DS,いただきストリートDS,-1.0,-1,['NDS'],2007-06-21,['模拟'],Square Enix,['模拟'],https://www.vgtime.com/game/3432.jhtml,https://img01.vgtime.com/photo/web/151126192519817.jpg
塞尔达传说 幻影沙漏,セルダの伝説 夢幻の砂時計,8.8,293,['NDS'],2007-06-23,"['动作', '角色扮演']",Nintendo,"['动作', '角色扮演']",https://www.vgtime.com/game/3434.jhtml,https://img01.vgtime.com/photo/web/151127150546533.jpg
信赖铃音 肖邦之梦,トラスティベル ~ショパンの夢~,8.2,35,['X360'],2007-06-14,['角色扮演'],null,['角色扮演'],https://www.vgtime.com/game/3430.jhtml,https://img01.vgtime.com/photo/web/151126183914745.jpg
大金刚 喷射木桶赛,ドンキーコング たるジェットレース,-1.0,-1,['Wii'],2007-06-28,['竞速'],Nintendo,['竞速'],https://www.vgtime.com/game/3438.jhtml,https://img01.vgtime.com/photo/web/151127181825990.jpg
先祖之魂 失落的传承,FolksSoul -失われた伝承-,-1.0,-1,['PS3'],2007-06-21,"['动作', '冒险']",Sony Interactive Entertainment,"['动作', '冒险']",https://www.vgtime.com/game/3431.jhtml,https://img01.vgtime.com/photo/web/151126190032681.jpg
彩虹六号 维加斯,Tom Clancy's Rainbow Six: Vegas,-1.0,-1,['PS3'],2007-06-26,"['主视角', '射击']",Ubisoft,"['主视角', '射击']",https://www.vgtime.com/game/3436.jhtml,https://img01.vgtime.com/photo/web/151127173457554.jpg
影牢II 暗之幻影,影牢II Dark illusion,-1.0,-1,['PS2'],2005-06-30,"['动作', '冒险']",Paon,"['动作', '冒险']",https://www.vgtime.com/game/4099.jhtml,
命运与征服3 泰伯利亚之战,Command & Conquer 3: Tiberium Wars,-1.0,-1,['X360'],2007-05-08,['即时战略'],EA,['即时战略'],https://www.vgtime.com/game/3337.jhtml,https://img01.vgtime.com/photo/web/151117135711635.png
最终幻想 水晶编年史 命运指轮,Final Fantasy Crystal Chronicles: Ring of Fates,7.8,36,['NDS'],2007-05-10,"['动作', '角色扮演']",Square Enix,"['动作', '角色扮演']",https://www.vgtime.com/game/699.jhtml,https://img01.vgtime.com/photo/web/1510291607297979.jpg
最终幻想战略版 狮子战争,ファイナルファンタジータクティクス 獅子戦争,8.6,195,['PSP'],2007-05-10,"['策略', '角色扮演']",Square Enix,"['策略', '角色扮演']",https://www.vgtime.com/game/3338.jhtml,https://img01.vgtime.com/photo/web/151117143838446.jpg
改造节奏大战 龙剑战记,カスタムビートバトル　ドラグレイド,-1.0,-1,['NDS'],2007-05-17,"['动作', '角色扮演']",null,"['动作', '角色扮演']",https://www.vgtime.com/game/3339.jhtml,https://img01.vgtime.com/photo/web/151117152743367.jpg
押忍！奋斗！应援团2,燃えろ!熱血リズム魂 押忍! 闘え! 応援団2,8.9,231,['NDS'],2007-05-17,['音乐'],null,['音乐'],https://www.vgtime.com/game/3340.jhtml,https://img01.vgtime.com/photo/web/151117160101372.jpg
死神BLEACH 灵魂升温4,BLEACH ～ヒート・ザ・ソウル4～,7.4,10,['PSP'],2007-05-24,['格斗'],null,['格斗'],https://www.vgtime.com/game/3343.jhtml,https://img01.vgtime.com/photo/web/1511171716219.jpg
光明之风,シャイニング・ウィンド,7.3,14,['PS2'],2007-05-17,"['动作', '角色扮演']",null,"['动作', '角色扮演']",https://www.vgtime.com/game/3342.jhtml,https://img01.vgtime.com/photo/web/1511171700306797.jpg
罪恶装备AC,Guilty Gear XX Λ Core,-1.0,-1,"['Wii', 'PS2']",2007-05-31,['格斗'],Arc System Works,['格斗'],https://www.vgtime.com/game/3406.jhtml,https://img01.vgtime.com/photo/web/151126142506394.jpg
波斯王子 宿敌之剑,Prince of Persia: Rival Swords,8.3,18,"['Wii', 'PSP']",2007-04-03,['动作'],Ubisoft,['动作'],https://www.vgtime.com/game/3325.jhtml,https://img01.vgtime.com/photo/web/151116155022523.jpg
真·三国无双DS 斗士之战,真・三國無双DS~ファイターズバトル~,-1.0,-1,['NDS'],2007-04-05,['动作'],null,['动作'],https://www.vgtime.com/game/3328.jhtml,https://img01.vgtime.com/photo/web/151116170337705.jpg
交响情人梦,のだめカンタービレ,-1.0,-1,['NDS'],2007-04-19,['音乐'],null,['音乐'],https://www.vgtime.com/game/3331.jhtml,https://img01.vgtime.com/photo/web/151116182333340.png
逆转裁判4,逆転裁判4,8.5,466,"['Android', 'iOS', 'NDS', '3DS']",2007-04-12,"['文字', '冒险']",CAPCOM,"['文字', '冒险']",https://www.vgtime.com/game/3330.jhtml,https://img01.vgtime.com/photo/web/151116181240703.jpg
最终幻想1 重制版,ファイナルファンタジー,7.9,30,['PSP'],2007-04-19,['角色扮演'],null,['角色扮演'],https://www.vgtime.com/game/3333.jhtml,https://img01.vgtime.com/photo/web/151116190751333.jpg
魔法方块DS,パネルでポンDS,-1.0,-1,['NDS'],2007-04-28,['益智'],Intelligent Systems,['益智'],https://www.vgtime.com/game/3335.jhtml,https://img01.vgtime.com/photo/web/151117113656603.jpg
莉兹的工作室 奥尔多鲁的炼金术士,リーズのアトリエ　～オルドールの錬金術士～,-1.0,-1,['NDS'],2007-04-20,['角色扮演'],Gust,['角色扮演'],https://www.vgtime.com/game/3332.jhtml,https://img01.vgtime.com/photo/web/151116185003315.jpg
最终幻想12 亡灵之翼,ファイナルファンタジーXII レヴァナント・ウイング,7.7,47,['NDS'],2007-04-28,['即时战略'],Square Enix,['即时战略'],https://www.vgtime.com/game/3336.jhtml,https://img01.vgtime.com/photo/web/151117120427569.jpg
右脑达人 爽解！找碴博物馆2,右脳の達人 爽快!まちがいミュージアム2,-1.0,-1,['NDS'],2007-03-01,['益智'],null,['益智'],https://www.vgtime.com/game/3243.jhtml,https://img01.vgtime.com/photo/web/151106120413861.jpg
高达无双,ガンダム無双,-1.0,-1,['PS3'],2007-03-01,['动作'],null,['动作'],https://www.vgtime.com/game/3244.jhtml,https://img01.vgtime.com/photo/web/151106125802998.jpg
火爆狂飙 统治者,Burnout Dominator,-1.0,-1,"['PSP', 'PS2']",2007-03-06,['竞速'],EA,['竞速'],https://www.vgtime.com/game/3246.jhtml,https://img01.vgtime.com/photo/web/151106133714788.jpg
纽约街头教父 偶像,Def Jam:Icon,-1.0,-1,"['X360', 'PS3']",2007-03-06,['动作'],EA,['动作'],https://www.vgtime.com/game/3245.jhtml,https://img01.vgtime.com/photo/web/151106131611746.jpg
圣剑传说 玛娜英雄,聖剣伝説 ヒーローズ オブ マナ,-1.0,-1,['NDS'],2007-03-08,['即时战略'],null,['即时战略'],https://www.vgtime.com/game/3247.jhtml,https://img01.vgtime.com/photo/web/151106135654907.jpg
美少女梦工厂5,Princess Maker 5,-1.0,-1,"['PC', 'PSP', 'PS2']",2007-03-03,"['模拟', '育成']",CFK,"['模拟', '育成']",https://www.vgtime.com/game/10717.jhtml,https://img01.vgtime.com/game/cover/2018/05/04/180504213837461.jpg
VR网球 3,Power Smash 3,7.8,13,"['X360', 'PSP', 'PS3']",2007-03-08,['体育'],null,['体育'],https://www.vgtime.com/game/3249.jhtml,https://img01.vgtime.com/photo/web/151106143253402.jpg
使命召唤：胜利之路,Call of Duty: Roads to Victory,8.0,67,['PSP'],2007-03-13,"['主视角', '射击']",Amaze Entertainment,"['主视角', '射击']",https://www.vgtime.com/game/3251.jhtml,https://img01.vgtime.com/photo/web/151106150614337.jpg
战神2,God of War Ⅱ,9.1,835,['PS2'],2007-03-13,['动作'],null,"['动作', '神作', '奎爷！', '固定视角', 'PS2']",https://www.vgtime.com/game/3250.jhtml,https://img01.vgtime.com/photo/web/151106145425886.jpg
Konami街机合集,コナミ アーケード コレクション,-1.0,-1,['NDS'],2007-03-15,['动作'],null,['动作'],https://www.vgtime.com/game/3252.jhtml,https://img01.vgtime.com/photo/web/151111160042905.jpg
迷失蔚蓝2,サバイバルキッズ LOST in BLUE 2,-1.0,-1,['NDS'],2007-03-15,"['动作', '冒险']",null,"['动作', '冒险']",https://www.vgtime.com/game/3301.jhtml,https://img01.vgtime.com/photo/web/151111152704439.png
心跳回忆 Girl's side 1st love,ときめきメモリアル Girl's Side 1st Love,-1.0,-1,['NDS'],2007-03-15,"['文字', '冒险']",null,"['文字', '冒险']",https://www.vgtime.com/game/3303.jhtml,https://img01.vgtime.com/photo/web/151111154910356.jpg
龙珠Z 遥远的悟空传说,ドラゴンボールZ　遥かなる悟空伝説,-1.0,-1,['3DS'],2007-03-21,"['角色扮演', '卡牌']",Bandai Namco,"['角色扮演', '卡牌']",https://www.vgtime.com/game/3309.jhtml,https://img01.vgtime.com/photo/web/151112163534768.jpg
前线任务 1st,FRONT MISSION 1st,-1.0,-1,['NDS'],2007-03-22,"['策略', '角色扮演']",Square Enix,"['策略', '角色扮演']",https://www.vgtime.com/game/3318.jhtml,https://img01.vgtime.com/photo/web/151116105624733.jpg
冲破火网 黑鹰,After Burner: Black Falcon,-1.0,-1,['PSP'],2007-03-20,['射击'],Planet Moon Studios,['射击'],https://www.vgtime.com/game/3193.jhtml,
炸弹人大陆 携带版,ボンバーマンランド ポータブル,-1.0,-1,['PSP'],2007-03-21,['动作'],null,['动作'],https://www.vgtime.com/game/3310.jhtml,https://img01.vgtime.com/photo/web/151112170818793.jpg
王国之心2 最终混合版＋,キングダム ハーツ II ファイナル ミックス+,8.4,32,['PS2'],2007-03-29,"['动作', '角色扮演']",Square Enix,"['动作', '角色扮演']",https://www.vgtime.com/game/3320.jhtml,https://img01.vgtime.com/photo/web/15111612012915.jpg
忍者神龟,TMNT,6.6,13,"['PC', 'NDS', 'WiiU', 'X360', 'PS2']",2007-03-20,['动作'],Ubisoft,['动作'],https://www.vgtime.com/game/3306.jhtml,https://img01.vgtime.com/photo/web/151112154202833.jpg
绝对炙热 无限,Absolute: Blazing Infinity,-1.0,-1,['X360'],2007-03-29,"['策略', '角色扮演']",Idea Factory,"['策略', '角色扮演']",https://www.vgtime.com/game/3321.jhtml,https://img01.vgtime.com/photo/web/151116122638536.jpg
英语苦手的成人的DS训练 更多的英语泡菜,英語が苦手な大人のDSトレーニング もっとえいご漬け,-1.0,-1,['NDS'],2007-03-29,['益智'],null,['益智'],https://www.vgtime.com/game/3322.jhtml,https://img01.vgtime.com/photo/web/151116135334734.jpg
DIARIO 重生之月 传奇,ディアーリオ リバースムーン レジェンド,-1.0,-1,['X360'],2007-02-08,"['策略', '角色扮演']",Idea Factory,"['策略', '角色扮演']",https://www.vgtime.com/game/3226.jhtml,https://img01.vgtime.com/photo/web/151105134816531.jpg
光辉圣约,ルミナスアーク,-1.0,-1,['NDS'],2007-02-08,"['策略', '角色扮演']",Imageepoch,"['策略', '角色扮演']",https://www.vgtime.com/game/3227.jhtml,https://img01.vgtime.com/photo/web/151105124748800.jpg
北斗神拳 审判双苍星 拳豪列传,北斗の拳 審判の双蒼星 拳豪列伝,-1.0,-1,['PS2'],2007-02-08,['格斗'],SEGA,['格斗'],https://www.vgtime.com/game/3323.jhtml,https://img01.vgtime.com/photo/web/151116143621698.jpg
VR战士5,Virtua Fighter 5,-1.0,-1,['PS3'],2007-02-08,['格斗'],SEGA,['格斗'],https://www.vgtime.com/game/3228.jhtml,https://img01.vgtime.com/photo/web/151105142040482.jpg
幽灵骑士,Ghost Rider,-1.0,-1,"['PSP', 'PS2']",2007-02-13,['动作'],Climax,['动作'],https://www.vgtime.com/game/3230.jhtml,https://img01.vgtime.com/photo/web/151105151016938.jpg
雷顿教授与不可思议的小镇,レイトン教授と不思議な町,8.5,242,"['Android', 'iOS', 'NDS']",2007-02-15,"['文字', '冒险']",LEVEL-5,"['文字', '冒险']",https://www.vgtime.com/game/3232.jhtml,https://img01.vgtime.com/photo/web/151105160258758.jpg
超杰交融,リゼルクロス,-1.0,-1,['PSP'],2007-02-15,['角色扮演'],Sony Interactive Entertainment,['角色扮演'],https://www.vgtime.com/game/3676.jhtml,
NBA 街头篮球 主场,NBA Street Homecourt,-1.0,-1,"['X360', 'PS3']",2007-02-20,['体育'],EA,['体育'],https://www.vgtime.com/game/3235.jhtml,https://img01.vgtime.com/photo/web/151105165830448.jpg
怪物猎人 携带版 2nd,モンスターハンターポータブル 2nd,9.0,509,['PSP'],2007-02-22,['动作'],CAPCOM,['动作'],https://www.vgtime.com/game/3238.jhtml,https://img01.vgtime.com/photo/web/15110517391354.jpg
除暴战警,Crackdown,-1.0,-1,['X360'],2007-02-20,['动作'],Real Time Worlds,['动作'],https://www.vgtime.com/game/3236.jhtml,https://img01.vgtime.com/photo/web/151105171333198.jpg
世界树迷宫,世界樹の迷宮,-1.0,-1,['NDS'],2007-01-18,['角色扮演'],null,['角色扮演'],https://www.vgtime.com/game/3219.jhtml,https://img01.vgtime.com/photo/web/151104165823639.jpg
龙珠Z 电光火石！NEO,ドラゴンボールZ Sparking! NEO,8.9,52,"['Wii', 'PS2']",2007-01-01,['格斗'],null,['格斗'],https://www.vgtime.com/game/3217.jhtml,https://img01.vgtime.com/photo/web/1511041603202797.jpg
怪盗瓦里奥 七面人,怪盗　ワリオ・ザ・セブン,-1.0,-1,['3DS'],2007-01-18,['动作'],Nintendo,['动作'],https://www.vgtime.com/game/2730.jhtml,https://img01.vgtime.com/photo/web/150916114327944.jpg
.hack//G.U. Vol.3 漫步之速,.hack//G.U. Vol.3 歩くような速さで ,-1.0,-1,['PS2'],2007-01-18,['角色扮演'],CyberConnect2,['角色扮演'],https://www.vgtime.com/game/3220.jhtml,https://img01.vgtime.com/photo/web/151104172017235.jpg
三国志大战DS,三国志大戦DS,-1.0,-1,['3DS'],2007-01-25,['卡牌'],null,['卡牌'],https://www.vgtime.com/game/3221.jhtml,https://img01.vgtime.com/photo/web/151104175926600.jpg
偶像大师,アイドルマスター,-1.0,-1,['X360'],2007-01-25,"['模拟', '育成']",null,"['模拟', '育成']",https://www.vgtime.com/game/3224.jhtml,https://img01.vgtime.com/photo/web/15110510363284.jpg
绘图方块DS,ピクロスDS,-1.0,-1,['NDS'],2007-01-25,['益智'],Nintendo,['益智'],https://www.vgtime.com/game/3225.jhtml,https://img01.vgtime.com/photo/web/151105114552847.jpg
装甲核心4,アーマード・コア4,-1.0,-1,"['X360', 'PS3']",2006-12-21,"['动作', '射击']",FromSoftware,"['动作', '射击']",https://www.vgtime.com/game/3311.jhtml,https://img01.vgtime.com/photo/web/151112173153456.jpg
伊苏 起源,イース・オリジン,8.4,165,"['PC', 'PSV', 'PS4']",2006-12-21,"['角色扮演', '解谜', '俯视角']",Nihon Falcom,"['角色扮演', '解谜', '俯视角']",https://www.vgtime.com/game/10103.jhtml,
